state,region,course
"
Florida
","
Florida
",Lexington Country Club
"
Florida
","
Florida
",Magnolia Landing Golf & Country Club
"
Florida
","
Florida
",Myerlee Country Club
"
Florida
","
Florida
",Old Orange at Verandah
"
Florida
","
Florida
",Olde Hickory Golf & Country Club
"
Florida
","
Florida
",Riverbend Golf Course
"
Florida
","
Florida
",Royal Course at Heritage Palms Golf & Country Club
"
Florida
","
Florida
",Sabal Course at Heritage Palms Golf & Country Club
"
Florida
","
Florida
",San Carlos Golf Club
"
Florida
","
Florida
",Seven Lakes
"
Florida
","
Florida
",Shadow Wood Preserve
"
Florida
","
Florida
",Shell Point Golf Club
"
Florida
","
Florida
",Terra Verde Country Club
"
Florida
","
Florida
",The Club at Gateway
"
Florida
","
Florida
",The Club at Renaissance
"
Florida
","
Florida
",The Plantation Golf and Country Club
"
Florida
","
Florida
",Whiskey Creek Country Club
"
Florida
","
Florida
",Whispering Oak at Verandah
"
Florida
","
Florida
",Fairwinds Golf Course
"
Florida
","
Florida
",Gator Trace Golf & Country Club
"
Florida
","
Florida
",Indian Hills Golf Course
"
Florida
","
Florida
",Island Pines Golf Club
"
Florida
","
Florida
",Meadowood Golf & Tennis Club
"
Florida
","
Florida
",Ocean Village Golf Course
"
Florida
","
Florida
",Spanish Lakes Country Club
"
Florida
","
Florida
",Spanish Lakes Fairways
"
Florida
","
Florida
",Oaks at Ft. Walton Beach Golf Club
"
Florida
","
Florida
",Pines at Ft. Walton Beach Golf Club
"
Florida
","
Florida
",Windswept Dunes Golf Course
"
Florida
","
Florida
",Lily Lake Golf Resort
"
Florida
","
Florida
",Gainesville Country Club
"
Florida
","
Florida
",Haile Plantation Golf & Country Club
"
Florida
","
Florida
",Ironwood Golf Course
"
Florida
","
Florida
",Mark Bostick Golf Course at The University of Florida
"
Florida
","
Florida
",Meadowbrook Golf Club
"
Florida
","
Florida
",West End Golf Course
"
Florida
","
Florida
",Wedgewood Golf Course
"
Florida
","
Florida
",Magnolia Point Golf & Country Club
"
Florida
","
Florida
",Tiger Point Golf Club
"
Florida
","
Florida
",Gulf Stream Golf Course
"
Florida
","
Florida
",Pasadena Yacht & Country Club
"
Florida
","
Florida
",East at Grenelefe Golf & Tennis Resort
"
Florida
","
Florida
",South at Grenelefe Golf & Tennis Resort
"
Florida
","
Florida
",Southern Dunes Golf & Country Club
"
Florida
","
Florida
",Sweetwater Golf & Tennis Club
"
Florida
","
Florida
",Diplomat Resort Country Club
"
Florida
","
Florida
",Harmony Golf Preserve
"
Florida
","
Florida
",Havana Golf & Country Club
"
Florida
","
Florida
",Heathrow Country Club
"
Florida
","
Florida
",Citrus Hills Golf & Country Club - Meadows Course
"
Florida
","
Florida
",Citrus Hills Golf & Country Club - Oaks Course
"
Florida
","
Florida
",Skyview at Terra Vista
"
Florida
","
Florida
",Eaglewood Country Club
"
Florida
","
Florida
",Grove XXIII
"
Florida
","
Florida
",Heritage Ridge Golf Club
"
Florida
","
Florida
",Hobe Sound Golf Club
"
Florida
","
Florida
",Jupiter Island Club
"
Florida
","
Florida
",Loblolly Pines Golf Course
"
Florida
","
Florida
",Lost Lake Golf Club
"
Florida
","
Florida
",McArthur Golf Club
"
Florida
","
Florida
","Medalist Golf Club, The"
"
Florida
","
Florida
",Forest Hills Golf Course
"
Florida
","
Florida
",East at Orangebrook Country Club
"
Florida
","
Florida
",Eco Golf Club
"
Florida
","
Florida
",Hollywood Beach Golf & Country Club
"
Florida
","
Florida
",The Club at Emerald Hills
"
Florida
","
Florida
",West at Orangebrook Country Club
"
Florida
","
Florida
",Key Royale Club
"
Florida
","
Florida
",Redland Golf & Country Club
"
Florida
","
Florida
",Southern Woods Golf Club
"
Florida
","
Florida
",Sugarmill Woods Country Club - Cypress Course
"
Florida
","
Florida
",Sugarmill Woods Country Club - Oak Course
"
Florida
","
Florida
",Sugarmill Woods Country Club - Pine Course
"
Florida
","
Florida
",Bishops Gate Golf and Lakeside Community
"
Florida
","
Florida
",Mission Inn Resort & Club - El Campeon Course
"
Florida
","
Florida
",Mission Inn Resort & Club - Las Colinas Course
"
Florida
","
Florida
",Heritage Pines Country Club
"
Florida
","
Florida
",Meadow Oaks Golf & Country Club
"
Florida
","
Florida
",The Links Golf Club
"
Florida
","
Florida
",Gator Lakes Golf Course
"
Florida
","
Florida
",Indian Lake Estates Golf & Country Club
"
Florida
","
Florida
",Indianwood Golf & Country Club
"
Florida
","
Florida
",Inverness Golf & Country Club
"
Florida
","
Florida
",Lakeside Golf Course
"
Florida
","
Florida
",Point O'Woods Golf Club
"
Florida
","
Florida
",Cheeca Lodge
"
Florida
","
Florida
",Bent Creek Golf Course
"
Florida
","
Florida
",Blue Cypress Golf Club
"
Florida
","
Florida
",Blue Sky Golf Club
"
Florida
","
Florida
",Cecil Field Golf Club
"
Florida
","
Florida
",Cimarrone Golf Club
"
Florida
","
Florida
",Deercreek Country Club
"
Florida
","
Florida
","Deerwood Club, The"
"
Florida
","
Florida
",Glen Kernan Golf & Country Club
"
Florida
","
Florida
",Hidden Hills Golf Course
"
Florida
","
Florida
",Hyde Park Golf Club
"
Florida
","
Florida
",Jacksonville Golf & Country Club
"
Florida
","
Florida
",Julington Creek Golf Club
"
Florida
","
Florida
",NAS Jacksonville Golf Club - Blue Nine
"
Florida
","
Florida
",NAS Jacksonville Golf Club - Red Nine
"
Florida
","
Florida
",NAS Jacksonville Golf Club - White Nine
"
Florida
","
Florida
",Pablo Creek Club
"
Florida
","
Florida
",Queen's Harbour Yacht & Country Club
"
Florida
","
Florida
",San Jose Country Club
"
Florida
","
Florida
",The First Tee of North Florida - Brentwood Golf Course
"
Florida
","
Florida
",Timuquana Country Club
"
Florida
","
Florida
",UNF Golf Complex at the Hayt Learning Center
"
Florida
","
Florida
",Windsor Parke Golf Club
"
Florida
","
Florida
",Jacksonville Beach Golf Club
"
Florida
","
Florida
",Island Dunes Country Club
"
Florida
","
Florida
",Jensen Beach Golf Club
"
Florida
","
Florida
",Abacoa Golf Club
"
Florida
","
Florida
",Admiral's Cove - East Course
"
Florida
","
Florida
",Admiral's Cove - Golf Village North Course
"
Florida
","
Florida
",Admiral's Cove - Golf Village South Course
"
Florida
","
Florida
",Admiral's Cove - Golf Village West Course
"
Florida
","
Florida
",Jonathan's Landing - Fazio Course at Old Trail
"
Florida
","
Florida
",Jonathan's Landing - Hills Course at Old Trail
"
Florida
","
Florida
",Jonathan's Landing - Village Course
"
Florida
","
Florida
",Jupiter Country Club
"
Florida
","
Florida
",Jupiter Dunes Golf Course
"
Florida
","
Florida
",Loxahatchee Club
"
Florida
","
Florida
",The Bear's Club
"
Florida
","
Florida
",The Dye Preserve Golf Club
"
Florida
","
Florida
",The Golf Club of Jupiter
"
Florida
","
Florida
",Trump National Golf Club
"
Florida
","
Florida
",Crandon Golf at Key Biscayne
"
Florida
","
Florida
",Key Colony Beach Golf & Tennis
"
Florida
","
Florida
",Card Sound Golf Club
"
Florida
","
Florida
",Dolphin at Ocean Reef Club
"
Florida
","
Florida
",Hammock at Ocean Reef Club
"
Florida
","
Florida
",Key West Golf Club
"
Florida
","
Florida
",Keystone Golf & Country Club
"
Florida
","
Florida
",Crane's Bend at Orange Lake Resort
"
Florida
","
Florida
",Cypress Course at Stonegate Golf Club
"
Florida
","
Florida
",Falcon's Fire Golf Club
"
Florida
","
Florida
",Kissimmee Bay Country Club
"
Florida
","
Florida
",Legends Walk at Orange Lake Resort
"
Florida
","
Florida
",Oaks Course at Stonegate Golf Club
"
Florida
","
Florida
",Oaks National Golf Club
"
Florida
","
Florida
",Remington Golf Club
"
Florida
","
Florida
",The Legends at Orange Lake Resort
"
Florida
","
Florida
",The Reserve at Orange Lake Resort
"
Florida
","
Florida
",Amberwood at The Villages Executive Golf Trail
"
Florida
","
Florida
",Amelia/Caroline at Mallory Hill Golf Course
"
Florida
","
Florida
",Ashley/Torri at Nancy Lopez Legacy Golf & Country Club
"
Florida
","
Florida
",Bacall at The Villages Executive Golf Trail
"
Florida
","
Florida
",Belmont at The Villages Executive Golf Trail
"
Florida
","
Florida
",Bogart at The Villages Executive Golf Trail
"
Florida
","
Florida
",Bonita Pass at The Villages Executive Golf Trail
"
Florida
","
Florida
",Briarwood at The Villages Executive Golf Trail
"
Florida
","
Florida
",Cane Garden Country Club - Allamanda/Hibiscus Course
"
Florida
","
Florida
",Cane Garden Country Club - Hibiscus/Jacaranda Course
"
Florida
","
Florida
",Cane Garden Country Club - Jacaranda/Allamanda Course
"
Florida
","
Florida
",Caroline/Virginia at Mallory Hill Golf Course
"
Florida
","
Florida
",Cherry Hills Course at Palmer Legends
"
Florida
","
Florida
",Chula Vista at The Villages Executive Golf Trail
"
Florida
","
Florida
",Churchill Greens at The Villages Executive Golf Trail
"
Florida
","
Florida
",De La Vista at The Villages Executive Golf Trail
"
Florida
","
Florida
",El Diablo at The Villages Executive Golf Trail
"
Florida
","
Florida
",El Santiago at The Villages Executive Golf Trail
"
Florida
","
Florida
",Erinn/Ashley at Nancy Lopez Legacy Golf & Country Club
"
Florida
","
Florida
",Harbor Hills Country Club
"
Florida
","
Florida
",Hawkes Bay at The Villages Executive Golf Trail
"
Florida
","
Florida
",Hemingway/Kilimanjaro at Havana Country Club
"
Florida
","
Florida
",Heron at The Villages Executive Golf Trail
"
Florida
","
Florida
",Hill Top at The Villages Executive Golf Trail
"
Florida
","
Florida
",Kenya/Hemingway at Havana Country Club
"
Florida
","
Florida
",Kilimanjaro/Kenya at Havana Country Club
"
Florida
","
Florida
",Laurel Valley Course at Palmer Legends
"
Florida
","
Florida
",Mangrove at The Villages Executive Golf Trail
"
Florida
","
Florida
",Mira Mesa at The Villages Executive Golf Trail
"
Florida
","
Florida
",Oakleigh at The Villages Executive Golf Trail
"
Florida
","
Florida
",Palmetto at The Villages Executive Golf Trail
"
Florida
","
Florida
",Pelican at The Villages Executive Golf Trail
"
Florida
","
Florida
",Pimlico at The Villages Executive Golf Trail
"
Florida
","
Florida
",Redfish Run at The Villages Executive Golf Trail
"
Florida
","
Florida
",Riley Grove Course at Palmer Legends
"
Florida
","
Florida
",Roosevelt Course at The Villages Executive Golf Trail
"
Florida
","
Florida
",Saddlebrook at The Villages Executive Golf Trail
"
Florida
","
Florida
",Sandhill at The Villages Executive Golf Trail
"
Florida
","
Florida
",Silver Lake at The Villages Executive Golf Trail
"
Florida
","
Florida
",Southern Star at The Villages Executive Golf Trail
"
Florida
","
Florida
",Sweetgum at The Villages Executive Golf Trail
"
Florida
","
Florida
",Tarpon Boil at The Villages Executive Golf Trail
"
Florida
","
Florida
",The Lakes Golf Club
"
Florida
","
Florida
",Torri/Erinn at Nancy Lopez Legacy Golf & Country Club
"
Florida
","
Florida
",Truman at The Villages Executive Golf Trail
"
Florida
","
Florida
",Turtle Mound at The Villages Executive Golf Trail
"
Florida
","
Florida
",Virginia/Amelia at Mallory Hill Golf Course
"
Florida
","
Florida
",Walnut Grove at The Villages Executive Golf Trail
"
Florida
","
Florida
",Water Oak Country Club Estates
"
Florida
","
Florida
",Yankee Clipper at The Villages Executive Golf Trail
"
Florida
","
Florida
",Cypress Greens Golf & Tennis Community
"
Florida
","
Florida
",Disney's Lake Buena Vista Golf Course
"
Florida
","
Florida
",Disney's Magnolia Golf Course
"
Florida
","
Florida
",Disney's Oak Trail Golf Course
"
Florida
","
Florida
",Disney's Palm Golf Course
"
Florida
","
Florida
",Tranquilo Golf Club at Four Seasons Resort Orlando
"
Florida
","
Florida
",Creeks Golf Course at Quail Heights Country Club
"
Florida
","
Florida
",Ponds Golf Course at Quail Heights Country Club
"
Florida
","
Florida
",The Country Club at Lake City
"
Florida
","
Florida
",Magnolia Plantation Golf Club
"
Florida
","
Florida
",Timacuan Golf Club
"
Florida
","
Florida
",Lake June West Golf Course
"
Florida
","
Florida
",Placid Lakes Country Club
"
Florida
","
Florida
",Kingsway Country Club
"
Florida
","
Florida
",Highland Florida Golf Club
"
Florida
","
Florida
",Lake Wales Country Club
"
Florida
","
Florida
",Mountain Lake
"
Florida
","
Florida
",Oakwood Golf Club
"
Florida
","
Florida
",Atlantic National Golf Club
"
Florida
","
Florida
",East at Wycliffe Country Club
"
Florida
","
Florida
",Forest Oaks Golf Club
"
Florida
","
Florida
",John Prince Golf Learning Center
"
Florida
","
Florida
",Lake Worth Beach Golf Club
"
Florida
","
Florida
",North at Fountains Country Club
"
Florida
","
Florida
",Palm Beach National Golf Course
"
Florida
","
Florida
",Park Ridge Golf Course
"
Florida
","
Florida
",Poinciana Country Club
"
Florida
","
Florida
",Sherbrooke Golf & Country Club
"
Florida
","
Florida
",South at Fountains Country Club
"
Florida
","
Florida
",The Falls Club of the Palm Beaches
"
Florida
","
Florida
",West at Fountains Country Club
"
Florida
","
Florida
",West at Wycliffe Country Club
"
Florida
","
Florida
",Winston Trails Golf Club
"
Florida
","
Florida
",Azalea/Boganvilia Golf Course at Cleveland Heights Golf Club
"
Florida
","
Florida
",Azalea/Camelia Golf Course at Cleveland Heights Golf Club
"
Florida
","
Florida
",Camelia/Boganvilia Golf Course at Cleveland Heights Golf Club
"
Florida
","
Florida
",Grasslands Golf & Country Club
"
Florida
","
Florida
",Highland Fairways Golf Club
"
Florida
","
Florida
",Huntington Hills Golf & Country Club
"
Florida
","
Florida
",Links of Sandpiper
"
Florida
","
Florida
",Lone Palm Golf Club
"
Florida
","
Florida
",North Golf Course at Big Cypress Golf & Country Club
"
Florida
","
Florida
",Sanlan Golf Course - Alligator Course
"
Florida
","
Florida
",Sanlan Golf Course - Bobcat Course
"
Florida
","
Florida
",Sanlan Golf Course - Coyote Course
"
Florida
","
Florida
",Schalamar Creek Golf Club
"
Florida
","
Florida
",South Course at Big Cypress Golf & Country Club
"
Florida
","
Florida
",The Club at Eaglebrooke
"
Florida
","
Florida
",Wedgewood Golf & Country Club
"
Florida
","
Florida
",YMCA Par-3 - Home of The First Tee of Lakeland
"
Florida
","
Florida
",Esplanade Golf & Country Club at Lakewood Ranch
"
Florida
","
Florida
",Lakewood National Golf Club - Commander Course
"
Florida
","
Florida
",Lakewood National Golf Club - Piper Course
"
Florida
","
Florida
",Plantation Palms Golf Club
"
Florida
","
Florida
",The Groves Golf and Country Club
"
Florida
","
Florida
",High Ridge Country Club
"
Florida
","
Florida
",Bardmoor Golf & Tennis Club
"
Florida
","
Florida
",Bayou Club
"
Florida
","
Florida
",East Bay Golf Club
"
Florida
","
Florida
",Fairway Village Golf Course
"
Florida
","
Florida
",Largo Golf Course
"
Florida
","
Florida
",Palm Hill Country Club
"
Florida
","
Florida
",Pinecrest Golf Course
"
Florida
","
Florida
",East at Inverrary Country Club
"
Florida
","
Florida
",West at Inverrary Country Club
"
Florida
","
Florida
",Brentwood Farms Golf Club
"
Florida
","
Florida
",Diamond Dunes at Black Diamond Ranch Golf & Country Club
"
Florida
","
Florida
",Highlands at Black Diamond Ranch Golf & Country Club
"
Florida
","
Florida
",Quarry at Black Diamond Ranch Golf & Country Club
"
Florida
","
Florida
",Ranch at Black Diamond Ranch Golf & Country Club
"
Florida
","
Florida
",Arlington Ridge Golf Club
"
Florida
","
Florida
",Lakes at Leesburg
"
Florida
","
Florida
",Meadows/Oaks Golf Course at Pennbrooke Fairways
"
Florida
","
Florida
",Monarch Golf Club at Royal Highlands
"
Florida
","
Florida
",The Plantation Golf Club - Cranes Roost Course
"
Florida
","
Florida
",The Plantation Golf Club  - Otter Creek Course
"
Florida
","
Florida
",The Sanctuary Golf Course at Pennbrooke Fairways
"
Florida
","
Florida
",Lehigh Resort Club
"
Florida
","
Florida
",Majestic Golf Club
"
Florida
","
Florida
",Mirror Lakes Golf Club
"
Florida
","
Florida
",Westminster Golf Club
"
Florida
","
Florida
",Suwannee Country Club
"
Florida
","
Florida
",The Resort at Longboat Key Club - Harbourside - Blue Heron/Red Hawk
"
Florida
","
Florida
",The Resort at Longboat Key Club - Harbourside - Red Hawk/White Egret
"
Florida
","
Florida
",The Resort at Longboat Key Club - Harbourside - White Egret/Blue Heron
"
Florida
","
Florida
",The Resort at Longboat Key Club - Links on Longboat
"
Florida
","
Florida
",Alaqua Country Club
"
Florida
","
Florida
",Legacy Club at Alaqua Lakes
"
Florida
","
Florida
",Wekiva Golf Club
"
Florida
","
Florida
",Cheval Golf and Athletic Club
"
Florida
","
Florida
",Heritage Harbor
"
Florida
","
Florida
",Lutz Executive Golf Center
"
Florida
","
Florida
",TPC Tampa Bay
"
Florida
","
Florida
",Nature Walk Golf Club
"
Florida
","
Florida
",Panama Country Club
"
Florida
","
Florida
",North at Bay Palms Golf Complex
"
Florida
","
Florida
",South at Bay Palms Golf Complex
"
Florida
","
Florida
",Madison Country Club
"
Florida
","
Florida
",The Habitat Golf Course
"
Florida
","
Florida
",Florida Keys Country Club
"
Florida
","
Florida
",Hideaway Beach Golf Course
"
Florida
","
Florida
",Island Country Club
"
Florida
","
Florida
",Margate Executive Golf Course
"
Florida
","
Florida
",Oriole Golf Club
"
Florida
","
Florida
",Florida Caverns Golf Course
"
Florida
","
Florida
",Indian Springs Golf Club
"
Florida
","
Florida
",Windy Harbor Golf Club
"
Florida
","
Florida
",Baytree National Golf Links
"
Florida
","
Florida
",Challenge at Suntree Country Club
"
Florida
","
Florida
",Classic at Suntree Country Club
"
Florida
","
Florida
",Crane Creek Reserve Golf Course at Melbourne
